 usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
     0   45000 104.167    1       0       90       0    36       6b 00000000
     0   45000 104.167    1       0       90       0    39       6b 00000000
     0   45000 104.167    2       0       90       1    2a       6b 00000000
     0   45048 104.278    2       0       80       1    2a        0 00000000
     0   45060 104.306    2       0       90       1    2d       6b 00000000
     0   45090 104.375    1       0       80       0    39        0 00000000
     0   45096 104.389    1       0       80       0    36        0 00000000
     0   45108 104.417    2       0       80       1    2d        0 00000000
     0   45120 104.445    1       0       90       0    39       6b 00000000
     0   45120 104.445    1       0       90       0    36       6b 00000000
     0   45120 104.445    2       0       90       1    32       6b 00000000
     0   45168 104.556    2       0       80       1    32        0 00000000
     0   45180 104.583    2       0       90       1    30       6b 00000000
     0   45210 104.653    1       0       80       0    39        0 00000000
     0   45216 104.667    1       0       80       0    36        0 00000000
     0   45228 104.695    2       0       80       1    30        0 00000000
     0   45240 104.722    1       0       90       0    36       6b 00000000
     0   45240 104.722    1       0       90       0    39       6b 00000000
     0   45240 104.722    2       0       90       1    2f       6b 00000000
     0   45288 104.833    2       0       80       1    2f        0 00000000
     0   45300 104.861    2       0       90       1    2d       6b 00000000
     0   45330 104.931    1       0       80       0    39        0 00000000
     0   45336 104.945    1       0       80       0    36        0 00000000
     0   45348 104.972    2       0       80       1    2d        0 00000000
     0   45360 105.000    1       0       90       0    3b       6b 00000000
     0   45360 105.000    1       0       90       0    37       6b 00000000
     0   45360 105.000    2       0       90       1    2b       6b 00000000
     0   45456 105.222    1       0       80       0    37        0 00000000
     0   45456 105.222    1       0       80       0    3b        0 00000000
     0   45480 105.278    1       0       90       0    3b       6b 00000000
     0   45480 105.278    1       0       90       0    3e       6b 00000000
     0   45540 105.417    2       0       80       1    2b        0 00000000
     0   45570 105.486    1       0       80       0    3e        0 00000000
     0   45576 105.500    1       0       80       0    3b        0 00000000
     0   45600 105.556    1       0       90       0    3e       6b 00000000
     0   45600 105.556    1       0       90       0    3b       6b 00000000
     0   45648 105.667    1       0       80       0    3e        0 00000000
     0   45660 105.695    1       0       90       0    40       6b 00000000
     0   45660 105.695    2       0       90       1    2b       6b 00000000
     0   45696 105.778    1       0       80       0    3b        0 00000000
     0   45708 105.806    1       0       80       0    40        0 00000000
     0   45708 105.806    2       0       80       1    2b        0 00000000
     0   45720 105.833    1       0       90       0    3b       6b 00000000
     0   45720 105.833    1       0       90       0    3e       6b 00000000
     0   45720 105.833    2       0       90       1    2f       6b 00000000
     0   45768 105.945    2       0       80       1    2f        0 00000000
     0   45780 105.972    2       0       90       1    32       6b 00000000
     0   45810 106.042    1       0       80       0    3e        0 00000000
     0   45816 106.056    1       0       80       0    3b        0 00000000
     0   45828 106.083    2       0       80       1    32        0 00000000
     0   45840 106.111    1       0       90       0    3e       6b 00000000
     0   45840 106.111    1       0       90       0    3b       6b 00000000
     0   45840 106.111    2       0       90       1    37       6b 00000000
     0   45888 106.222    2       0       80       1    37        0 00000000
     0   45900 106.250    2       0       90       1    36       6b 00000000
     0   45930 106.320    1       0       80       0    3e        0 00000000
     0   45936 106.333    1       0       80       0    3b        0 00000000
     0   45948 106.361    2       0       80       1    36        0 00000000
     0   45960 106.389    1       0       90       0    3b       6b 00000000
     0   45960 106.389    1       0       90       0    3e       6b 00000000
     0   45960 106.389    2       0       90       1    34       6b 00000000
     0   46008 106.500    2       0       80       1    34        0 00000000
     0   46020 106.528    2       0       90       1    32       6b 00000000
     0   46050 106.597    1       0       80       0    3e        0 00000000
     0   46056 106.611    1       0       80       0    3b        0 00000000
     0   46068 106.639    2       0       80       1    32        0 00000000
     0   46080 106.667    1       0       90       0    3b       6b 00000000
     0   46080 106.667    1       0       90       0    40       6b 00000000
     0   46080 106.667    2       0       90       1    31       6b 00000000
     0   46176 106.889    1       0       80       0    40        0 00000000
